Date,BRL_PYG,EUR_BRL,EUR_PYG,USD_BRL,USD_EUR,USD_PYG
2019-02-14,1608.048873582426,4.893511617443389,6798.078114014885,4.469342642225063,1.6570150206807424,6035.395090218239
2019-02-15,1620.945483872372,4.871249077755038,6816.5306262593,4.439419801525062,1.6545996504807423,6035.313347903938
2019-02-16,1634.9267557886435,4.8465639584212346,6834.98705815962,4.417385039325063,1.6545566299807424,6051.3596607786385
2019-02-17,1640.1546203001474,4.845926979375606,6855.801833620652,4.416856947925063,1.6545651999807425,6069.845800774438
2019-02-18,1630.0334255212454,4.852112216864691,6823.568227471593,4.4224757668250625,1.6545993436807422,6041.541969226938
2019-02-19,1618.6699410291496,4.888439144096356,6834.777961617513,4.449067904225062,1.6532804864807424,6042.4530595855385
2019-02-20,1625.9962773756433,4.888162076792776,6865.267959130505,4.439558376925063,1.6510865918807425,6054.346524444738
2019-02-21,1623.2755657762302,4.891922348804318,6859.881140597127,4.440917207225063,1.6506235539807423,6046.420106659538
2019-02-22,1607.4027339832057,4.938882469710982,6868.257333662931,4.4843136717250625,1.6510932286807423,6057.028234229739
2019-02-23,1614.6392395259904,4.916777189396468,6863.500098418881,4.4654584830250625,1.6512433235807422,6053.863211726438
2019-02-24,1629.6023485373892,4.914300832722638,6923.081451182193,4.467186884425063,1.6521641260807423,6112.787678324238
2019-02-25,1623.5501786386712,4.916558022499486,6901.02932781869,4.464024256325063,1.6509514303807422,6084.949407842038
2019-02-26,1621.7150106661563,4.928717906293757,6912.942538778555,4.467361527025063,1.6492194831807423,6083.481321840438
2019-02-27,1623.7391546999845,4.936608382056689,6934.381331129937,4.4648260902250625,1.6470003247807423,6086.959409143038
2019-02-28,1633.3111214836506,4.90820945006582,6928.893452475008,4.444163585225063,1.6480054222807423,6089.106125594239
2019-03-01,1623.7331297639369,4.93098247219662,6925.222849127846,4.4662764855250625,1.6484979673807425,6089.291300998938
2019-03-02,1611.6129287814742,4.959279455143442,6919.114062788002,4.492278182325062,1.6487591972807425,6085.7275254077385
2019-03-03,1607.7840055573588,4.956847321759973,6898.763227442094,4.490735705325062,1.6488982132807424,6068.787810932939
2019-03-04,1613.3079557356532,4.961726123909199,6930.338794835504,4.492566843125062,1.6483255383807425,6092.594568201438
2019-03-05,1613.1486150713915,4.945639811204968,6903.710953577607,4.491171811425063,1.6513033144807423,6089.742913621638
2019-03-06,1611.373942784626,4.9344135450307745,6878.029424755026,4.491665376125063,1.6537383882807424,6083.837750960438
2019-03-07,1586.2197290208085,5.009477938179071,6889.681219559771,4.555495385925063,1.6531483326807423,6090.078604726038
2019-03-08,1571.3983835909537,5.000250499842112,6810.797804959992,4.586845809625062,1.6622617439807423,6082.418761400038
2019-03-09,1572.217846806892,5.011053878950397,6831.3311520611005,4.5836177353250624,1.6592989719807423,6080.517093174139
2019-03-10,1572.7613539144184,5.009250082729051,6830.856893111912,4.582189737825063,1.6593398246807425,6080.374018537738
2019-03-11,1571.842688597968,5.010329002933844,6828.561689592823,4.5841664633250625,1.6595737436807423,6079.928296270338
2019-03-12,1584.0942535438346,4.9874156146319635,6845.507640756302,4.554662750225063,1.6574675112807422,6080.5984992921385
2019-03-13,1595.4300950582228,4.968706670656892,6864.661460786214,4.528397012625063,1.6552255414807422,6082.222008317638
2019-03-14,1595.3559557511544,4.987873071699705,6894.912045532047,4.530489495125063,1.6517812284807425,6085.276760575938
2019-03-15,1584.7934709454278,5.009765427978894,6883.940748075726,4.557640238325063,1.6535835360807423,6088.000316307838
2019-03-16,1597.411941338704,4.9908308506588215,6908.522886185344,4.529580663625063,1.6509676577807424,6091.668563175138
2019-03-17,1610.557477813064,4.985838968307013,6957.347041052556,4.5292579722250625,1.6519116810807424,6141.284924081038
2019-03-18,1596.5764248420044,4.9831864676309365,6892.706990835435,4.530255031825063,1.6526848102807423,6089.558388286038
2019-03-19,1608.8576380261927,4.96373200789764,6914.4445625366625,4.507512849925063,1.6513923731807423,6099.826238362638
2019-03-20,1609.4766559106301,4.967106730528295,6922.53559116402,4.504631562525063,1.6500305700807423,6097.537235651438
2019-03-21,1622.9015470467075,4.979486981533101,7000.37437913799,4.490972207525063,1.6443369372807424,6126.241300482138
2019-03-22,1615.8207212168645,4.978959555178398,6968.974103419752,4.508026586025062,1.6483974747807424,6127.059080988338
